Credit Transaction ID,Type,Payment Status,Transaction ID,Credit Amount,Label Amount,Currency,Service,Carrier,Created Date
C-816051837,purchase,completed,T-816051837,0.07,7.400000095367432,USD,UPS_PTP_GROUNDSAVER,UPS,November 27 2025 12:51:54
CC-816051833,purchase,cancelled,T-816051833,0.07,7.400000095367432,USD,UPS_PTP_GROUNDSAVER,UPS,November 28 2025 01:29:52
C-816051833,purchase,completed,T-816051833,0.07,7.400000095367432,USD,UPS_PTP_GROUNDSAVER,UPS,November 27 2025 12:51:54
CC-816051842,purchase,cancelled,T-816051842,0.04,7.449999809265137,USD,USPS_PTP_GAL,USPS,November 28 2025 01:31:05
C-816051842,purchase,completed,T-816051842,0.04,7.449999809265137,USD,USPS_PTP_GAL,USPS,November 27 2025 12:51:55
credit_416efdec-81c3-4280-ab88-f16608b1fc3f,redemption,completed,credit_416efdec-81c3-4280-ab88-f16608b1fc3f,17.64,,USD,,,November 27 2025 12:51:55
C-816051868,purchase,completed,T-816051868,0.07,6.539999961853027,USD,UPS_PTP_GROUNDSAVER,UPS,November 27 2025 12:51:56
C-816051880,purchase,completed,T-816051880,0.08,7.989999771118164,USD,UPS_PTP_GROUNDSAVER,UPS,November 27 2025 12:51:56
C-816051901,purchase,completed,T-816051901,0.07,6.539999961853027,USD,UPS_PTP_GROUNDSAVER,UPS,November 27 2025 12:51:56
C-816051819,purchase,completed,T-816051819,0.03,5.090000152587891,USD,USPS_PTP_GAL,USPS,November 27 2025 12:52:53
C-816683240,purchase,completed,T-816683240,0.07,6.71999979019165,USD,UPS_PTP_GND,UPS,November 28 2025 02:21:09
C-816823384,purchase,completed,T-816823384,0.05,10.44999980926514,USD,USPS_PTP_GAC,USPS,November 28 2025 08:38:58
C-816823380,purchase,completed,T-816823380,0.03,5.369999885559082,USD,USPS_PTP_GAL,USPS,November 28 2025 08:38:58
C-816823378,purchase,completed,T-816823378,0.02,4.909999847412109,USD,USPS_PTP_GAL,USPS,November 28 2025 08:38:58
C-816823387,purchase,completed,T-816823387,0.06,6.099999904632568,USD,UPS_PTP_GROUNDSAVER,UPS,November 28 2025 08:38:58
C-816823451,purchase,completed,T-816823451,0.03,6.449999809265137,USD,USPS_PTP_GAC,USPS,November 28 2025 08:38:59
C-816823412,purchase,completed,T-816823412,0.03,5.239999771118164,USD,USPS_PTP_GAL,USPS,November 28 2025 08:39:00
C-816823452,purchase,completed,T-816823452,0.07,7.019999980926514,USD,UPS_PTP_GROUNDSAVER,UPS,November 28 2025 08:39:00
C-816823454,purchase,completed,T-816823454,0.06,6.099999904632568,USD,UPS_PTP_GROUNDSAVER,UPS,November 28 2025 08:39:00
C-816823455,purchase,completed,T-816823455,0.08,8.4399995803833,USD,UPS_PTP_GROUNDSAVER,UPS,November 28 2025 08:39:00
C-816823456,purchase,completed,T-816823456,0.08,8.4399995803833,USD,UPS_PTP_GROUNDSAVER,UPS,November 28 2025 08:39:00
C-816823457,purchase,completed,T-816823457,0.06,6.099999904632568,USD,UPS_PTP_GROUNDSAVER,UPS,November 28 2025 08:39:00
C-816823458,purchase,completed,T-816823458,0.07,6.699999809265137,USD,UPS_PTP_GROUNDSAVER,UPS,November 28 2025 08:39:01
C-819120828,purchase,completed,T-819120828,0.04,8.140000343322754,USD,USPS_PTP_GAC,USPS,November 29 2025 07:22:30
C-819120824,purchase,completed,T-819120824,0.02,4.909999847412109,USD,USPS_PTP_GAL,USPS,November 29 2025 07:22:30
C-819120832,purchase,completed,T-819120832,0.05,9.270000457763672,USD,FEDEX_PTP_SMARTPOST,FEDEX,November 29 2025 07:22:31
C-819120857,purchase,completed,T-819120857,0.08,8.4399995803833,USD,UPS_PTP_GROUNDSAVER,UPS,November 29 2025 07:22:31
C-819120856,purchase,completed,T-819120856,0.1,9.59000015258789,USD,UPS_PTP_GROUNDSAVER,UPS,November 29 2025 07:22:31
C-819120862,purchase,completed,T-819120862,0.1,10.35999965667725,USD,UPS_PTP_GROUNDSAVER,UPS,November 29 2025 07:22:31
C-819120871,purchase,completed,T-819120871,0.1,9.59000015258789,USD,UPS_PTP_GROUNDSAVER,UPS,November 29 2025 07:22:31
C-819120860,purchase,completed,T-819120860,0.1,9.59000015258789,USD,UPS_PTP_GROUNDSAVER,UPS,November 29 2025 07:22:31
C-819120881,purchase,completed,T-819120881,0.08,8.4399995803833,USD,UPS_PTP_GROUNDSAVER,UPS,November 29 2025 07:22:32
C-819592888,purchase,completed,T-819592888,0.03,5.369999885559082,USD,USPS_PTP_GAL,USPS,November 29 2025 12:40:54
credit_5be03dd6-7f15-4780-a592-e24a405bbfce,redemption,completed,credit_5be03dd6-7f15-4780-a592-e24a405bbfce,1.41,,USD,,,December 01 2025 06:09:13
C-824900369,purchase,completed,T-824900369,0.03,6.829999923706055,USD,USPS_PTP_GAC,USPS,December 01 2025 20:04:31
C-824900372,purchase,completed,T-824900372,0.04,7.920000076293945,USD,USPS_PTP_GAC,USPS,December 01 2025 20:04:32
C-824900376,purchase,completed,T-824900376,0.04,7.489999771118164,USD,FEDEX_PTP_SMARTPOST,FEDEX,December 01 2025 20:04:32
C-824900387,purchase,completed,T-824900387,0.07,7.019999980926514,USD,UPS_PTP_GROUNDSAVER,UPS,December 01 2025 20:04:32
C-824900403,purchase,completed,T-824900403,0.07,7.019999980926514,USD,UPS_PTP_GROUNDSAVER,UPS,December 01 2025 20:04:33
C-824900401,purchase,completed,T-824900401,0.08,8.4399995803833,USD,UPS_PTP_GROUNDSAVER,UPS,December 01 2025 20:04:33
C-824900420,purchase,completed,T-824900420,0.08,8.4399995803833,USD,UPS_PTP_GROUNDSAVER,UPS,December 01 2025 20:04:33
C-824900424,purchase,completed,T-824900424,0.06,6.159999847412109,USD,UPS_PTP_GROUNDSAVER,UPS,December 01 2025 20:04:33
C-824900378,purchase,completed,T-824900378,0.04,8.8100004196167,USD,FEDEX_PTP_SMARTPOST,FEDEX,December 01 2025 20:04:33
C-824900385,purchase,completed,T-824900385,0.1,9.59000015258789,USD,UPS_PTP_GROUNDSAVER,UPS,December 01 2025 20:04:33
C-824900416,purchase,completed,T-824900416,0.08,7.989999771118164,USD,UPS_PTP_GROUNDSAVER,UPS,December 01 2025 20:04:34
C-824900409,purchase,completed,T-824900409,0.06,6.400000095367432,USD,UPS_PTP_GROUNDSAVER,UPS,December 01 2025 20:04:34
C-824900421,purchase,completed,T-824900421,0.11,11.27000045776367,USD,UPS_PTP_GROUNDSAVER,UPS,December 01 2025 20:04:34
C-824900431,purchase,completed,T-824900431,0.08,7.989999771118164,USD,UPS_PTP_GROUNDSAVER,UPS,December 01 2025 20:04:34
C-824900456,purchase,completed,T-824900456,0.08,7.989999771118164,USD,UPS_PTP_GROUNDSAVER,UPS,December 01 2025 20:04:34
C-824900413,purchase,completed,T-824900413,0.11,11.27000045776367,USD,UPS_PTP_GROUNDSAVER,UPS,December 01 2025 20:04:34
C-824900388,purchase,completed,T-824900388,0.04,7.920000076293945,USD,USPS_PTP_GAC,USPS,December 01 2025 20:04:35
C-824900393,purchase,completed,T-824900393,0.08,7.769999980926514,USD,UPS_PTP_GROUNDSAVER,UPS,December 01 2025 20:04:35
C-824900408,purchase,completed,T-824900408,0.11,11.27000045776367,USD,UPS_PTP_GROUNDSAVER,UPS,December 01 2025 20:04:35
C-824900417,purchase,completed,T-824900417,0.08,7.989999771118164,USD,UPS_PTP_GROUNDSAVER,UPS,December 01 2025 20:04:35
C-824900462,purchase,completed,T-824900462,0.03,6.829999923706055,USD,USPS_PTP_GAC,USPS,December 01 2025 20:04:35
C-824900469,purchase,completed,T-824900469,0.04,8.550000190734863,USD,FEDEX_PTP_SMARTPOST,FEDEX,December 01 2025 20:04:35
C-824900457,purchase,completed,T-824900457,0.08,8.4399995803833,USD,UPS_PTP_GROUNDSAVER,UPS,December 01 2025 20:04:35
C-824900518,purchase,completed,T-824900518,0.07,6.78000020980835,USD,UPS_PTP_GROUNDSAVER,UPS,December 01 2025 20:04:36
C-828075404,purchase,completed,T-828075404,0.04,7.920000076293945,USD,USPS_PTP_GAC,USPS,December 02 2025 18:25:39
C-828075396,purchase,completed,T-828075396,0.05,10.11999988555908,USD,USPS_PTP_GAC,USPS,December 02 2025 18:25:39
C-828075397,purchase,completed,T-828075397,0.03,5.369999885559082,USD,USPS_PTP_GAL,USPS,December 02 2025 18:25:39
C-828075429,purchase,completed,T-828075429,0.07,7.019999980926514,USD,UPS_PTP_GROUNDSAVER,UPS,December 02 2025 18:25:40
C-828075430,purchase,completed,T-828075430,0.08,8.4399995803833,USD,UPS_PTP_GROUNDSAVER,UPS,December 02 2025 18:25:40
C-828075401,purchase,completed,T-828075401,0.02,4.989999771118164,USD,USPS_PTP_GAL,USPS,December 02 2025 18:25:40
C-828075398,purchase,completed,T-828075398,0.03,5.239999771118164,USD,USPS_PTP_GAL,USPS,December 02 2025 18:25:40
C-828075427,purchase,completed,T-828075427,0.1,10.35999965667725,USD,UPS_PTP_GROUNDSAVER,UPS,December 02 2025 18:25:40
C-828075438,purchase,completed,T-828075438,0.08,8.4399995803833,USD,UPS_PTP_GROUNDSAVER,UPS,December 02 2025 18:25:40
C-828075420,purchase,completed,T-828075420,0.1,10.35999965667725,USD,UPS_PTP_GROUNDSAVER,UPS,December 02 2025 18:25:41
C-828075445,purchase,completed,T-828075445,0.04,7.230000019073486,USD,FEDEX_PTP_SMARTPOST,FEDEX,December 02 2025 18:25:41
C-828075449,purchase,completed,T-828075449,0.09,9.239999771118164,USD,UPS_PTP_GROUNDSAVER,UPS,December 02 2025 18:25:41
C-828075424,purchase,completed,T-828075424,0.1,10.35999965667725,USD,UPS_PTP_GROUNDSAVER,UPS,December 02 2025 18:25:41
C-828075413,purchase,completed,T-828075413,0.04,7.230000019073486,USD,FEDEX_PTP_SMARTPOST,FEDEX,December 02 2025 18:25:41
C-828075441,purchase,completed,T-828075441,0.1,10.35999965667725,USD,UPS_PTP_GROUNDSAVER,UPS,December 02 2025 18:25:42
C-828075443,purchase,completed,T-828075443,0.08,8.4399995803833,USD,UPS_PTP_GROUNDSAVER,UPS,December 02 2025 18:25:42
C-828075402,purchase,completed,T-828075402,0.03,5.369999885559082,USD,USPS_PTP_GAL,USPS,December 02 2025 18:26:40
C-828075439,purchase,completed,T-828075439,0.1,9.59000015258789,USD,UPS_PTP_GROUNDSAVER,UPS,December 02 2025 18:26:41
C-830885653,purchase,completed,T-830885653,0.03,5.369999885559082,USD,USPS_PTP_GAL,USPS,December 03 2025 16:21:51
C-830885689,purchase,completed,T-830885689,0.02,4.989999771118164,USD,USPS_PTP_GAL,USPS,December 03 2025 16:21:52
C-830885716,purchase,completed,T-830885716,0.07,7.019999980926514,USD,UPS_PTP_GROUNDSAVER,UPS,December 03 2025 16:21:54
